AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,PAINT_TOUCHES
24.0,82.0,255.0,3.6,0.192,107.99,167,1.2,0.3,0.27,4.49,0.1,3.3,0.51,0.6,0.7
23.0,81.0,260.0,10.7,0.132,104.23,624,1.7,0.1,0.83,4.36,0.1,8.2,0.68,1.2,2.0
20.0,78.0,215.0,25.8,0.174,104.54,3875,9.0,3.8,1.97,4.31,2.7,25.1,2.31,0.6,1.7
27.0,75.0,195.0,23.6,0.224,97.3,3006,9.9,9.3,1.76,4.31,1.6,19.1,4.35,0.5,1.4
28.0,75.0,190.0,17.1,0.181,98.55,2559,5.3,2.9,1.18,4.15,2.9,15.5,4.56,0.2,0.3
36.0,76.0,188.0,18.4,0.11,101.75,1644,3.7,2.5,1.35,4.09,0.9,12.6,3.85,0.3,0.5
24.0,82.0,210.0,12.1,0.148,98.7,1672,3.5,1.4,0.93,4.59,0.3,11.5,0.61,0.4,0.6
39.0,79.0,212.0,16.6,0.145,108.43,2173,5.1,0.3,1.29,4.37,1.3,13.8,0.71,0.1,0.2
26.0,79.0,220.0,27.6,0.193,97.54,4583,9.1,7.6,1.91,4.18,4.2,26.3,4.01,0.9,1.0
32.0,84.0,245.0,15.9,0.164,98.33,2169,4.3,0.2,1.16,4.08,0.1,12.6,0.41,1.7,4.1
21.0,83.0,250.0,6.7,0.171,101.27,453,2.1,0.1,0.48,4.31,0.0,4.8,0.48,1.0,2.3
28.0,80.0,225.0,34.5,0.172,100.86,5217,11.0,6.1,2.62,4.25,1.7,28.9,1.19,1.2,2.5
22.0,73.0,180.0,33.7,0.32,100.5,4464,17.7,20.1,2.46,4.12,9.6,26.9,5.73,0.3,0.6
26.0,83.0,240.0,34.4,0.221,99.2,4420,12.5,3.5,2.52,4.19,0.5,46.1,1.25,6.8,10.5
27.0,82.0,260.0,9.3,0.184,98.38,1003,3.1,0.1,0.66,4.3,0.2,9.1,0.36,1.5,2.9
25.0,80.0,200.0,36.0,0.162,96.75,5962,10.0,3.0,2.66,4.43,2.7,44.2,1.18,1.2,2.1
24.0,83.0,275.0,12.6,0.19,98.22,1439,4.4,0.1,0.95,4.25,0.2,10.9,0.4,1.3,4.5
27.0,78.0,190.0,33.1,0.201,98.63,5517,12.7,8.7,2.28,4.21,3.2,33.3,3.09,0.5,1.4
33.0,81.0,235.0,33.2,0.144,97.18,5513,9.0,0.8,2.33,4.21,0.5,27.2,0.56,3.8,7.1
38.0,75.0,185.0,17.9,0.113,96.05,2401,3.4,2.9,1.38,4.6,1.0,20.8,3.67,0.4,0.3
21.0,80.0,232.0,20.2,0.148,103.04,2903,6.0,2.3,1.58,4.37,0.5,15.1,0.98,0.4,1.3
28.0,78.0,230.0,16.5,0.197,106.43,2490,6.4,4.0,1.19,4.01,2.4,13.6,3.34,0.3,0.7
24.0,83.0,238.0,13.6,0.167,98.25,1683,3.8,0.3,0.92,4.1,0.3,10.7,0.37,2.9,4.6
23.0,79.0,206.0,29.9,0.136,98.84,4796,7.4,3.8,2.24,4.22,0.3,21.4,1.26,0.8,1.9
22.0,77.0,202.0,19.6,0.113,99.08,2980,4.2,2.9,1.53,4.46,0.3,16.2,1.64,0.4,1.5
32.0,82.0,260.0,16.1,0.147,102.92,1757,4.4,0.0,1.15,4.02,0.0,15.3,0.28,1.4,3.8
20.0,84.0,230.0,15.8,0.153,96.46,2096,4.4,0.8,1.09,4.15,0.4,12.0,0.69,0.8,1.6
23.0,83.0,245.0,18.6,0.179,107.45,1865,5.9,1.2,1.46,4.37,0.1,21.5,0.52,1.7,3.6
37.0,84.0,250.0,23.5,0.201,97.0,3674,8.1,1.6,1.6,4.1,0.5,32.6,0.38,4.9,4.6
23.0,82.0,240.0,13.0,0.164,99.98,962,4.1,1.7,1.03,4.4,0.1,12.4,0.89,0.8,1.9
32.0,75.0,205.0,14.1,0.213,95.95,1590,5.3,2.7,0.97,4.13,2.7,13.4,2.74,0.3,0.2
24.0,76.0,196.0,14.4,0.167,103.08,958,4.6,3.9,1.13,4.37,0.5,12.8,2.09,0.1,0.5
33.0,82.0,234.0,16.1,0.179,100.53,1254,5.3,3.1,1.14,4.16,0.5,17.4,0.85,0.4,1.3
33.0,83.0,275.0,18.1,0.15,102.01,2693,4.4,0.5,1.26,4.2,0.1,17.9,0.48,2.8,5.1
28.0,83.0,284.0,33.9,0.262,100.18,4615,15.0,4.4,2.31,3.83,1.2,52.4,1.43,9.7,7.9
32.0,77.0,210.0,12.9,0.127,97.79,1388,3.1,1.0,0.9,4.2,1.0,10.9,1.01,0.3,0.2
24.0,79.0,195.0,18.1,0.125,101.34,2598,4.0,1.8,1.42,4.43,0.9,12.5,1.72,0.3,0.9
20.0,78.0,188.0,14.9,0.212,101.71,1609,6.4,2.4,1.1,4.17,2.8,11.7,2.2,0.2,0.6
26.0,80.0,200.0,33.5,0.143,95.73,4747,8.5,3.1,2.45,4.4,2.4,39.1,1.4,1.1,1.1
23.0,75.0,191.0,27.2,0.153,102.29,3938,8.1,7.3,2.09,4.32,2.7,22.7,3.25,0.4,0.6
24.0,83.0,253.0,36.1,0.321,98.95,5577,20.3,5.1,2.38,3.96,4.5,45.8,0.83,6.0,6.8
22.0,81.0,220.0,32.9,0.238,100.43,3989,14.9,5.2,2.42,4.46,4.4,31.8,1.65,1.8,3.9
21.0,78.0,188.0,11.7,0.236,102.26,524,5.8,3.7,0.9,4.23,2.4,11.6,2.6,0.1,0.5
27.0,83.0,240.0,21.6,0.167,100.94,3488,6.3,1.4,1.65,4.26,0.1,21.0,0.47,2.4,6.0
28.0,74.0,185.0,20.4,0.154,100.9,1759,5.8,4.3,1.57,4.34,2.2,11.3,5.28,0.1,0.2
32.0,75.0,190.0,14.0,0.187,98.82,810,4.2,5.0,0.94,4.2,0.9,11.7,4.74,0.2,0.3
29.0,77.0,205.0,15.5,0.129,102.38,986,3.5,1.0,1.21,4.35,0.2,11.3,0.44,0.5,1.7
24.0,83.0,242.0,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,41.3,2.37,3.5,6.2
34.0,76.0,213.0,25.3,0.167,93.77,3142,7.3,3.0,1.75,4.17,0.5,21.0,1.61,1.0,3.1
24.0,77.0,197.0,28.1,0.152,103.54,3407,7.4,6.3,2.07,4.13,2.3,21.2,3.03,0.5,0.9
25.0,76.0,180.0,34.8,0.268,101.61,4988,18.3,17.9,2.75,4.45,8.4,29.1,4.67,0.6,1.7
22.0,69.0,176.0,9.2,0.243,99.86,802,3.8,3.4,0.69,4.52,1.8,5.8,5.95,0.1,0.2
28.0,80.0,225.0,23.7,0.124,102.1,4137,5.9,1.8,1.59,4.05,1.4,17.0,0.86,0.4,0.3
31.0,79.0,230.0,5.5,0.129,102.62,624,1.1,0.9,0.42,4.28,0.2,5.0,2.28,0.1,0.3
31.0,77.0,200.0,31.9,0.144,96.57,4948,9.1,3.4,2.26,4.25,3.2,32.9,1.56,0.8,0.9
23.0,83.0,243.0,29.6,0.163,98.96,3847,7.7,0.4,2.09,3.98,0.0,26.5,0.36,4.8,10.3
28.0,76.0,194.0,24.0,0.254,99.87,3552,12.2,8.9,1.87,4.37,3.7,23.4,2.92,0.4,1.0
22.0,75.0,205.0,13.5,0.203,107.45,1785,5.6,2.8,1.05,4.35,1.6,12.8,2.29,0.1,0.3
29.0,75.0,200.0,36.4,0.326,99.59,6037,21.1,19.2,2.51,4.14,9.9,30.6,5.34,1.2,2.1
23.0,80.0,237.0,18.9,0.145,99.97,2052,5.0,0.0,1.37,4.07,0.1,19.8,0.41,1.9,6.6
29.0,75.0,200.0,14.4,0.128,101.2,1735,3.1,3.3,1.09,4.31,0.8,10.9,4.56,0.2,0.4
24.0,83.0,242.0,32.8,0.314,105.27,5174,17.3,12.5,2.44,4.17,4.0,41.3,2.37,3.5,6.2
23.0,79.0,232.0,29.0,0.144,96.25,4689,7.6,3.0,2.18,4.53,2.2,18.6,1.35,1.0,3.2
31.0,75.0,188.0,31.5,0.229,92.74,2985,12.4,10.5,2.14,4.08,5.1,29.2,4.92,0.4,1.2
30.0,78.0,207.0,32.4,0.133,97.45,4145,7.3,3.4,2.24,4.2,1.8,23.1,3.17,0.7,1.9
23.0,83.0,250.0,28.6,0.199,98.83,4362,10.5,0.7,2.07,4.07,0.8,29.4,0.46,3.5,4.3
26.0,82.0,240.0,32.8,0.156,104.64,2784,9.9,0.2,2.41,4.15,0.1,24.7,0.27,3.9,12.3
23.0,73.0,195.0,19.2,0.162,99.38,2636,6.3,5.0,1.47,4.29,1.9,14.0,3.94,0.2,0.5
38.0,79.0,238.0,26.0,0.195,103.07,3862,10.5,0.7,1.75,3.75,3.3,22.6,0.68,0.7,1.6
25.0,74.0,175.0,24.6,0.153,92.39,3872,6.1,5.4,1.77,4.34,1.3,20.2,4.46,0.2,0.4
23.0,82.0,243.0,12.2,0.195,102.18,823,4.6,0.4,0.96,4.49,0.3,12.0,0.56,0.9,3.7
24.0,81.0,215.0,27.9,0.213,96.84,3946,10.8,4.8,1.96,4.22,1.5,32.6,0.94,0.6,1.6
21.0,80.0,208.0,31.1,0.218,100.68,5152,13.1,5.6,2.28,4.14,5.4,28.5,1.83,1.1,2.2
30.0,81.0,230.0,8.4,0.123,98.41,569,1.9,0.3,0.59,4.26,0.1,6.7,0.46,0.3,0.4
33.0,79.0,225.0,31.5,0.195,103.08,3320,11.6,8.7,2.42,4.3,4.9,35.1,1.93,1.6,1.8
30.0,74.0,175.0,18.9,0.159,96.8,2400,5.3,2.2,1.38,4.37,1.8,13.5,4.81,0.3,0.7
27.0,75.0,190.0,33.9,0.248,101.22,5020,17.8,9.4,2.67,4.42,8.9,30.8,3.42,0.7,0.9
24.0,77.0,220.0,38.0,0.27,97.75,5658,16.5,10.5,2.34,3.71,6.4,39.9,3.66,1.3,1.5
23.0,71.0,200.0,8.9,0.187,101.98,585,3.6,1.0,0.67,4.2,1.2,7.0,1.75,0.1,0.3
22.0,80.0,200.0,25.2,0.234,102.26,4225,10.6,7.0,1.9,4.21,3.1,25.3,1.74,0.5,1.4
22.0,81.0,264.0,15.8,0.209,103.86,2616,6.2,1.3,1.18,4.25,0.1,16.7,0.65,1.9,2.9
23.0,81.0,240.0,6.4,0.194,101.31,555,2.0,0.3,0.49,4.6,0.0,7.4,0.38,1.4,2.2
28.0,81.0,235.0,31.5,0.217,95.37,4885,12.4,4.2,2.11,4.04,2.9,35.1,1.25,0.9,2.2
36.0,72.0,175.0,31.4,0.221,98.92,4539,12.6,11.9,2.06,3.73,9.5,25.5,4.84,0.3,0.3
30.0,82.0,230.0,20.5,0.139,99.42,2843,5.5,2.3,1.48,4.35,0.5,16.8,0.74,0.3,1.4
22.0,76.0,204.0,15.5,0.15,100.48,709,4.9,2.3,1.18,4.38,0.5,10.5,1.87,0.2,1.8
29.0,75.0,188.0,29.5,0.24,93.83,2481,12.4,8.8,2.04,4.15,4.6,28.6,5.15,0.6,0.9
24.0,75.0,185.0,35.3,0.284,101.88,4423,18.5,16.7,2.57,4.15,8.7,31.3,4.04,0.4,0.5
19.0,80.0,180.0,5.5,0.151,106.78,264,1.5,1.3,0.44,4.42,0.4,4.1,2.89,0.0,0.5
30.0,80.0,250.0,36.1,0.318,94.06,4889,18.5,13.2,2.31,3.84,7.2,43.6,3.92,1.9,2.3
33.0,81.0,250.0,30.9,0.217,93.36,4816,11.7,2.1,1.91,3.71,2.0,40.0,0.53,6.2,4.8
24.0,80.0,206.0,25.0,0.154,98.52,3650,7.6,3.9,1.84,4.43,0.8,25.3,1.21,0.5,1.0
19.0,76.0,180.0,23.1,0.18,103.93,2900,8.6,4.5,1.82,4.42,2.8,15.0,3.25,0.3,0.4
27.0,78.0,215.0,24.3,0.162,97.23,3345,7.4,2.3,1.87,4.64,1.9,25.4,1.02,0.6,0.9
25.0,83.0,270.0,34.6,0.351,102.25,4772,20.5,9.3,2.11,3.66,2.1,47.8,1.1,3.8,7.7
20.0,76.0,226.0,10.9,0.167,104.29,564,2.8,3.6,0.82,4.21,0.5,8.5,3.8,0.2,0.5
25.0,84.0,265.0,16.9,0.187,92.11,2587,5.7,0.3,1.2,4.29,0.2,14.6,0.41,2.9,6.2
25.0,76.0,185.0,29.8,0.177,106.18,2761,9.8,11.4,2.29,4.35,0.9,29.2,3.65,0.8,2.1
26.0,79.0,230.0,33.4,0.306,94.78,4891,17.7,11.3,2.46,4.43,7.8,40.5,3.06,1.7,2.1
24.0,85.0,260.0,20.3,0.174,102.09,3304,6.0,0.3,1.41,4.17,0.2,15.9,0.35,2.9,5.9
26.0,81.0,242.0,19.3,0.197,97.73,2867,6.3,0.6,1.35,4.19,0.5,15.8,0.45,2.8,6.1
24.0,78.0,255.0,17.4,0.234,102.8,1483,7.5,4.1,1.3,4.3,1.9,19.2,1.5,1.3,1.9
23.0,84.0,240.0,21.1,0.166,97.74,3483,6.5,2.8,1.57,4.49,0.5,20.6,0.45,1.5,2.0
23.0,78.0,211.0,33.3,0.206,91.8,1717,11.1,7.0,2.35,4.24,4.3,45.6,2.31,0.6,1.0
32.0,72.0,175.0,21.0,0.155,104.87,2020,6.8,8.0,1.66,4.44,3.2,16.1,3.66,0.3,0.6
25.0,78.0,225.0,13.5,0.105,104.16,1232,3.2,0.4,1.03,4.24,0.2,8.4,0.38,0.4,0.9
30.0,75.0,190.0,26.1,0.155,103.33,3816,7.3,8.1,2.0,4.29,2.2,23.1,4.0,0.4,0.6
34.0,75.0,194.0,14.4,0.201,100.97,2024,5.9,3.9,1.04,4.38,1.8,15.8,2.52,0.3,0.4
24.0,75.0,185.0,11.7,0.222,95.93,542,4.0,4.1,0.82,4.14,1.1,8.7,5.51,0.3,0.6
25.0,82.0,248.0,18.6,0.181,102.2,2228,6.3,0.3,1.35,4.1,0.2,12.9,0.32,2.3,5.0
24.0,84.0,240.0,28.0,0.215,96.65,4114,10.6,3.2,2.01,4.31,0.9,33.0,0.64,7.1,6.6
27.0,84.0,253.0,10.3,0.159,99.49,1089,3.1,0.3,0.73,4.27,0.0,11.3,0.45,1.3,2.5
26.0,84.0,273.0,9.2,0.15,94.01,414,2.1,0.0,0.63,4.11,0.1,4.6,0.31,0.3,2.8
27.0,84.0,280.0,31.1,0.352,100.79,3331,17.6,3.6,2.08,3.79,5.5,49.7,1.06,4.0,5.3
27.0,75.0,195.0,18.9,0.178,99.38,1522,6.7,4.3,1.35,4.23,3.0,13.7,4.23,0.2,0.3
25.0,84.0,260.0,31.3,0.265,96.76,4107,16.1,2.6,2.08,4.01,1.6,40.8,0.64,4.9,7.6
31.0,73.0,180.0,26.3,0.131,101.66,2839,6.7,4.5,2.04,4.35,1.2,20.9,3.19,0.2,0.8
27.0,87.0,290.0,9.4,0.22,95.09,1010,3.2,0.0,0.64,4.07,0.1,8.9,0.37,1.0,4.0
25.0,82.0,225.0,15.2,0.171,92.73,1843,4.6,0.1,1.09,4.32,0.2,11.5,0.45,2.7,4.7
30.0,81.0,250.0,27.4,0.215,98.0,4263,10.1,6.8,1.94,4.25,1.9,27.0,2.09,1.6,1.6
31.0,83.0,240.0,14.6,0.146,105.38,1777,4.6,0.3,1.16,4.42,0.3,13.0,0.26,0.6,1.3
34.0,80.0,251.0,20.4,0.183,99.36,2324,6.9,0.7,1.39,3.83,1.0,20.2,0.46,0.5,1.8
30.0,78.0,213.0,15.5,0.099,99.59,1714,3.2,0.8,1.13,4.08,0.3,8.7,0.58,0.2,0.5
24.0,83.0,230.0,18.3,0.181,94.89,2416,5.2,0.4,1.26,4.13,0.1,15.3,0.43,3.3,6.5
33.0,78.0,220.0,33.0,0.256,104.06,4517,18.1,5.7,2.47,4.18,6.2,37.1,1.38,1.0,1.5
23.0,76.0,200.0,15.7,0.198,97.57,1990,5.9,3.6,1.22,4.68,2.0,13.0,2.65,0.2,0.3
36.0,79.0,257.0,20.8,0.184,96.76,2339,7.2,2.0,1.47,4.04,0.7,18.2,1.18,1.1,3.1
35.0,74.0,175.0,14.3,0.215,99.65,1659,5.7,4.9,0.96,3.82,3.2,11.0,3.65,0.1,0.3
23.0,81.0,230.0,19.4,0.119,99.61,2818,4.5,0.8,1.52,4.37,0.1,14.3,0.59,0.2,1.6
29.0,83.0,250.0,25.6,0.157,98.76,3725,6.3,0.8,1.74,4.09,0.0,25.4,0.39,4.8,6.5
24.0,77.0,202.0,17.8,0.21,103.05,2137,6.7,3.6,1.37,4.33,1.2,13.7,1.67,1.1,2.0
23.0,71.0,175.0,22.4,0.172,97.18,3545,6.4,7.6,1.62,4.34,2.8,20.0,5.47,0.5,0.5
27.0,81.0,235.0,32.5,0.201,96.0,5128,12.7,2.8,2.28,4.22,5.6,32.0,0.94,1.3,1.5
30.0,79.0,220.0,8.6,0.124,94.93,392,2.3,0.5,0.63,4.39,0.5,7.0,1.07,0.1,0.2
22.0,84.0,240.0,23.2,0.129,100.69,2953,5.6,0.1,1.7,4.12,0.0,15.6,0.22,1.3,7.6
25.0,76.0,210.0,31.8,0.15,97.71,3623,9.3,5.5,2.25,4.08,2.6,24.8,1.86,0.5,0.9
30.0,75.0,209.0,32.2,0.214,93.41,4013,11.2,9.0,2.23,4.18,4.3,27.8,4.79,0.7,0.8
31.0,81.0,275.0,12.4,0.109,99.84,1770,2.1,0.1,0.87,4.18,0.0,7.4,0.47,1.3,3.3
24.0,81.0,240.0,8.8,0.145,99.68,951,2.3,0.3,0.66,4.5,0.2,8.7,0.48,1.4,2.4
30.0,77.0,210.0,20.7,0.154,101.1,3052,6.2,4.0,1.63,4.37,1.2,17.3,1.59,0.3,0.5
29.0,76.0,220.0,32.4,0.173,100.53,3789,9.7,7.4,2.16,3.75,1.7,25.7,3.36,0.4,1.2
25.0,80.0,219.0,22.8,0.162,96.64,3047,7.5,1.6,1.72,4.54,1.7,20.4,0.55,0.5,0.8
33.0,80.0,215.0,11.8,0.16,88.78,438,3.4,0.3,0.84,4.26,0.4,10.0,0.29,0.3,0.3
23.0,81.0,205.0,7.8,0.124,106.25,517,1.6,0.6,0.61,4.3,0.1,4.6,0.55,0.6,1.2
27.0,76.0,200.0,25.8,0.182,95.71,3343,9.5,2.6,1.83,4.28,4.3,21.9,2.43,0.5,0.7
23.0,84.0,250.0,12.1,0.187,99.97,1152,3.7,0.6,0.94,4.31,0.1,13.4,0.51,2.8,4.7
29.0,83.0,252.0,13.6,0.194,103.64,2211,5.0,0.6,1.02,4.18,1.0,14.2,0.69,2.0,2.7
36.0,80.0,238.0,32.8,0.214,100.55,3982,13.5,1.7,2.11,3.64,5.5,25.5,1.15,1.2,1.8
22.0,80.0,240.0,19.2,0.144,103.77,1577,5.8,0.9,1.54,4.53,0.1,15.9,0.4,0.7,3.1
28.0,81.0,265.0,24.4,0.135,104.39,2703,6.6,0.2,1.8,4.19,0.1,24.7,0.28,3.8,7.3
25.0,83.0,235.0,21.3,0.192,93.76,3393,6.0,0.7,1.54,4.36,0.1,16.9,0.58,3.6,6.8
24.0,78.0,190.0,15.1,0.126,97.91,2320,3.9,0.9,1.1,4.35,0.3,9.5,1.14,0.2,0.4
19.0,85.0,225.0,13.3,0.145,100.03,1191,3.7,0.7,0.97,4.38,0.3,12.1,0.41,0.3,0.7
38.0,81.0,235.0,11.3,0.196,98.69,509,4.2,0.6,0.83,4.45,0.1,11.3,0.26,0.6,1.4
29.0,73.0,190.0,26.0,0.149,103.73,3869,7.1,12.1,2.17,4.65,2.1,24.6,3.71,0.6,1.1
36.0,79.0,212.0,26.2,0.147,99.15,3638,7.7,0.6,1.86,4.27,1.8,22.1,0.58,0.4,0.5
39.0,77.0,185.0,18.9,0.198,103.99,2632,6.8,3.0,1.31,3.87,4.7,15.4,4.55,0.1,0.1
23.0,79.0,203.0,26.2,0.216,102.25,3965,10.4,11.0,1.88,4.34,2.8,28.2,3.53,0.4,1.2
28.0,79.0,230.0,34.0,0.3,100.31,4272,18.8,13.6,2.56,4.23,8.7,38.1,3.64,1.1,2.6
21.0,82.0,230.0,33.7,0.219,101.77,5793,12.3,15.5,2.54,4.51,2.4,34.0,3.54,1.3,4.6
23.0,84.0,240.0,24.3,0.152,97.48,3595,6.0,1.3,1.81,4.49,0.2,18.0,0.63,3.9,5.7
30.0,76.0,191.0,27.6,0.17,104.07,3180,10.0,4.7,2.17,4.42,2.6,25.9,1.87,1.2,2.1
23.0,82.0,218.0,31.3,0.214,98.1,3924,13.4,2.3,2.28,4.14,3.0,25.0,1.09,1.7,3.9
25.0,81.0,230.0,16.8,0.157,102.5,1684,5.4,2.0,1.36,4.56,0.6,13.5,1.03,0.5,1.9
36.0,77.0,245.0,26.1,0.072,101.99,2871,3.4,0.6,1.85,4.08,0.1,12.2,0.49,0.6,1.1
27.0,78.0,231.0,19.3,0.213,95.72,1966,8.0,2.0,1.36,4.25,1.7,19.0,1.12,0.8,0.4
23.0,86.0,220.0,21.4,0.173,100.94,3006,6.6,3.0,1.58,4.15,1.6,12.5,1.56,0.4,1.9
26.0,74.0,196.0,24.1,0.176,102.42,3752,8.9,5.2,1.86,4.31,3.9,19.9,4.43,0.1,0.2
24.0,76.0,220.0,29.9,0.187,99.07,3334,9.5,6.3,2.05,4.1,2.8,30.8,3.11,0.6,1.6
27.0,78.0,212.0,26.4,0.159,102.64,2421,8.7,2.1,2.0,4.24,1.8,25.6,0.55,0.4,0.6
33.0,80.0,220.0,27.9,0.162,101.08,3926,8.4,7.8,2.06,4.16,3.0,29.8,2.86,0.4,0.2
26.0,81.0,214.0,11.1,0.133,97.07,895,2.7,0.8,0.87,4.45,0.0,7.6,0.55,0.4,1.1
23.0,75.0,189.0,32.3,0.25,97.62,4136,14.1,10.1,2.33,4.33,6.0,28.0,5.45,0.9,1.0
36.0,79.0,228.0,31.7,0.155,95.66,4792,9.3,1.6,2.21,4.2,1.1,28.8,0.81,2.5,4.4
31.0,80.0,240.0,17.0,0.127,102.08,1662,4.3,1.3,1.35,4.47,0.7,12.2,0.54,0.5,1.0
29.0,78.0,220.0,31.0,0.157,102.03,4569,10.2,4.1,2.35,4.28,2.4,24.9,0.81,0.5,0.9
33.0,80.0,246.0,30.1,0.217,98.06,2340,11.4,5.6,2.0,4.11,2.7,33.0,1.29,1.2,3.1
32.0,73.0,214.0,25.2,0.198,99.8,2826,8.7,9.4,1.76,3.96,2.7,20.6,3.92,0.4,0.6
25.0,74.0,195.0,10.6,0.237,95.65,1037,4.6,3.1,0.77,4.36,2.2,9.4,5.44,0.4,0.2
23.0,77.0,206.0,35.9,0.294,102.36,5350,18.3,14.3,2.69,4.19,9.2,40.5,3.49,2.6,2.3
29.0,78.0,225.0,29.3,0.212,98.89,3818,12.6,6.5,2.16,4.2,4.7,26.7,1.99,0.4,0.5
25.0,80.0,234.0,30.7,0.227,93.59,1732,11.5,5.8,2.05,4.03,4.3,32.3,2.35,1.5,0.7
30.0,79.0,222.0,26.0,0.117,97.62,3219,5.6,2.0,1.84,4.26,0.7,20.0,1.27,0.9,1.5
20.0,80.0,205.0,15.3,0.103,100.55,1408,3.3,0.3,1.19,4.36,0.2,7.4,0.4,0.1,0.7
24.0,83.0,270.0,34.1,0.334,97.22,4085,18.1,5.5,2.05,3.61,2.5,46.6,1.12,4.2,7.8
26.0,84.0,231.0,12.9,0.149,92.84,1282,3.2,0.2,0.91,4.23,0.0,14.3,0.35,2.6,3.0
34.0,80.0,235.0,27.0,0.154,101.65,3880,7.8,2.0,1.83,3.81,0.9,20.9,0.71,1.6,1.5
23.0,76.0,215.0,14.8,0.174,94.78,1431,4.7,2.7,1.11,4.43,1.2,13.5,1.98,0.1,0.4
32.0,79.0,195.0,19.7,0.131,99.57,2247,5.3,2.2,1.34,4.12,0.7,18.4,1.11,0.2,0.4
23.0,80.0,206.0,32.2,0.215,91.26,4822,12.3,7.4,2.24,4.19,4.8,41.2,2.54,0.7,0.7
24.0,77.0,230.0,25.8,0.206,94.73,3104,9.0,6.7,1.72,4.02,4.0,37.8,2.63,0.5,0.9
21.0,77.0,215.0,14.5,0.133,101.13,1409,3.9,1.6,1.13,4.34,0.7,9.5,0.81,0.2,0.7
29.0,82.0,200.0,15.4,0.134,95.85,2107,3.9,0.8,1.08,4.22,0.7,14.9,0.79,0.3,0.3
33.0,81.0,258.0,23.8,0.231,96.71,3408,10.5,1.4,1.53,3.86,2.0,23.3,0.47,7.2,5.3
27.0,77.0,225.0,14.8,0.183,102.96,757,4.8,3.5,1.14,4.41,0.3,10.9,1.19,0.0,0.7
20.0,81.0,220.0,23.9,0.169,98.51,3813,7.4,2.2,1.83,4.56,1.2,19.3,1.08,1.1,3.9
29.0,81.0,219.0,15.0,0.16,100.77,1255,4.3,0.2,1.06,3.96,0.0,15.8,0.41,2.0,4.4
21.0,82.0,240.0,11.6,0.196,100.42,1048,4.2,0.7,0.88,4.27,0.1,10.5,0.52,0.7,2.7
32.0,79.0,237.0,16.7,0.116,101.9,1806,4.1,0.4,1.24,4.18,0.5,13.6,0.48,0.3,0.4
21.0,87.0,240.0,32.8,0.24,97.86,4414,14.9,2.8,2.24,4.11,3.1,39.8,0.48,4.0,4.9
25.0,81.0,215.0,28.5,0.166,98.51,4796,8.8,3.5,2.08,4.39,1.3,23.5,1.2,1.0,2.0
24.0,80.0,215.0,24.0,0.167,101.99,2996,8.4,3.1,1.83,4.37,0.7,19.1,0.73,2.7,4.9
31.0,78.0,245.0,31.0,0.125,99.32,5246,7.1,2.5,2.09,4.06,0.7,31.2,0.93,0.8,3.1
24.0,76.0,205.0,7.9,0.149,99.21,457,2.3,1.5,0.57,4.07,0.3,5.7,3.06,0.1,0.2
24.0,79.0,240.0,4.9,0.154,105.46,216,1.5,0.3,0.37,4.26,0.0,3.4,0.53,0.6,1.6
36.0,80.0,215.0,28.0,0.149,98.34,1719,8.0,3.2,2.03,4.09,1.0,20.6,0.71,0.7,2.0
25.0,78.0,205.0,14.9,0.171,101.25,2150,5.0,2.9,1.17,4.41,2.0,14.4,1.76,0.3,0.3
26.0,76.0,219.0,19.9,0.227,99.01,1268,8.7,2.8,1.41,4.27,1.9,20.1,1.7,1.2,0.9
34.0,75.0,185.0,16.7,0.191,95.99,2164,5.2,4.5,1.15,4.13,1.4,18.4,2.67,0.5,0.4
29.0,81.0,250.0,14.3,0.104,93.74,2056,2.2,0.2,0.98,4.13,0.0,8.1,0.41,1.3,3.1
25.0,78.0,240.0,14.6,0.094,100.36,2113,2.8,0.8,1.12,4.34,0.2,7.4,0.58,0.3,0.7
22.0,77.0,200.0,20.0,0.169,97.18,2964,6.4,3.4,1.48,4.47,2.1,18.9,1.7,0.7,0.6
22.0,82.0,252.0,24.5,0.214,97.76,3678,8.9,1.6,1.77,4.38,0.1,32.9,0.61,4.8,6.0
32.0,80.0,235.0,15.3,0.135,99.85,1209,4.3,0.4,1.08,4.13,0.2,10.6,0.42,0.3,1.1
30.0,77.0,220.0,36.5,0.356,103.04,5319,22.3,17.6,2.28,3.53,11.6,24.8,5.77,0.5,0.9
24.0,75.0,190.0,15.8,0.183,97.82,1995,5.2,2.1,1.13,4.28,1.4,16.9,2.16,0.7,0.9
31.0,77.0,181.0,32.1,0.205,99.34,4713,12.6,6.1,2.31,4.11,4.0,31.9,2.54,0.9,1.5
30.0,81.0,225.0,14.0,0.157,102.01,1577,3.9,1.3,1.05,4.54,0.2,14.0,0.88,0.9,2.9
22.0,84.0,240.0,32.3,0.245,99.33,3478,15.3,6.0,2.41,4.2,2.7,34.7,1.05,1.2,2.9
24.0,83.0,250.0,26.0,0.241,101.85,2760,12.6,2.4,1.89,4.09,1.3,29.7,0.84,1.8,4.3
