PLAYER_NAME,SEASON,DIST_MILES,PACE,POSS,FRONT_CT_TOUCHES,MIN,FGA_PG,USG_PCT,PAINT_TOUCHES,AVG_SPEED,AVG_DRIB_PER_TOUCH,INJURED_TYPE,INJURY
Brandon Ingram,19-20,2.55,105.01,4609,37.3,33.9,17.7,0.275,1.7,4.23,2.52,Sprained_ankle,1
Brandon Knight,19-20,1.38,98.8,953,14.2,18.5,6.7,0.207,0.2,4.15,4.73,Sore_knee,1
Brandon Knight,19-20,1.38,98.8,953,14.2,18.5,6.7,0.207,0.2,4.15,4.73,Sprained_ankle,1
Brook Lopez,19-20,1.88,106.6,4054,22.0,26.7,9.9,0.181,3.0,3.98,0.44,No_injury,0
Bruce Brown,19-20,2.16,98.0,3339,22.5,28.2,7.7,0.159,2.2,4.29,4.12,Sore_knee,1
Bruno Caboclo,19-20,0.63,108.49,550,7.4,8.1,3.0,0.17,1.6,4.49,0.63,Sprained_ankle,1
Bruno Caboclo,19-20,0.63,108.49,550,7.4,8.1,3.0,0.17,1.6,4.49,0.63,Knee_injury,1
Bruno Fernando,19-20,0.97,103.78,1537,12.5,12.7,3.6,0.147,3.5,4.27,0.53,No_injury,0
Bryn Forbes,19-20,1.94,100.41,3307,21.8,25.1,9.2,0.185,0.2,4.35,1.33,No_injury,0
Buddy Hield,19-20,2.47,100.92,4676,31.4,30.8,16.1,0.263,1.2,4.46,2.69,No_injury,0
CJ McCollum,19-20,2.78,101.47,5398,27.3,36.5,19.4,0.257,0.9,4.3,4.08,Sprained_ankle,1
Caleb Swanigan,19-20,0.83,104.23,624,8.2,10.7,1.7,0.132,2.0,4.36,0.68,No_injury,0
Cam Reddish,19-20,2.11,105.58,3398,18.5,26.7,9.6,0.185,0.8,4.38,2.12,Sore_lower_back,1
Cameron Johnson,19-20,1.73,103.9,2710,16.7,22.0,7.1,0.151,1.2,4.4,0.7,No_injury,0
Caris LeVert,19-20,2.12,102.65,2839,28.5,29.6,16.3,0.284,1.7,4.11,4.5,No_injury,0
Carmelo Anthony,19-20,2.11,100.55,3982,25.5,32.8,13.5,0.214,1.8,3.64,1.15,No_injury,0
Carsen Edwards,19-20,0.72,105.1,765,6.9,9.5,3.5,0.171,0.1,4.36,2.38,No_injury,0
Cedi Osman,19-20,2.17,100.3,3996,28.6,29.4,9.4,0.162,1.1,4.16,1.67,No_injury,0
Chandler Hutchison,19-20,1.5,105.15,1151,14.0,18.8,6.3,0.183,1.5,4.45,1.58,No_injury,0
Cheick Diallo,19-20,0.75,102.11,1014,9.5,10.2,3.0,0.169,2.7,4.25,0.43,No_injury,0
Chris Boucher,19-20,0.97,102.61,1750,11.3,13.2,4.8,0.185,2.9,4.09,0.49,No_injury,0
Chris Chiozza,19-20,1.09,105.29,884,12.1,14.3,5.0,0.175,0.4,4.25,4.26,No_injury,0
Chris Clemons,19-20,0.63,106.65,643,5.7,8.8,4.3,0.235,0.3,4.22,3.73,No_injury,0
Chris Paul,19-20,2.1,100.43,4624,28.1,31.5,12.7,0.228,0.5,3.73,4.52,No_injury,0
Chris Silva,19-20,0.6,103.06,739,6.9,7.9,1.8,0.155,2.5,4.31,0.49,No_injury,0
Christian Wood,19-20,1.6,99.54,2753,21.6,21.4,8.2,0.223,4.6,4.15,0.72,Knee_injury,1
Clint Capela,19-20,2.41,104.64,2784,24.7,32.8,9.9,0.156,12.3,4.15,0.27,No_injury,0
Coby White,19-20,1.96,102.51,3573,23.7,25.8,12.2,0.235,0.4,4.27,3.4,No_injury,0
Cody Martin,19-20,1.53,98.77,1853,16.9,18.8,4.3,0.131,1.2,4.56,1.76,No_injury,0
Cody Zeller,19-20,1.79,97.5,2725,26.6,23.1,8.3,0.201,6.3,4.36,0.63,No_injury,0
Collin Sexton,19-20,2.42,100.37,4488,26.6,33.0,16.7,0.264,1.9,4.13,4.07,No_injury,0
Cory Joseph,19-20,1.92,99.76,3641,17.8,24.4,5.7,0.127,0.7,4.37,4.81,No_injury,0
Courtney Lee,19-20,1.08,101.35,725,9.2,14.4,3.4,0.116,0.3,4.18,1.79,No_injury,0
Cristiano Felicio,19-20,1.33,99.68,803,12.5,17.5,2.5,0.088,3.8,4.25,0.46,No_injury,0
D'Angelo Russell,19-20,2.37,104.75,3171,35.1,32.3,18.8,0.305,0.8,4.13,3.73,Sprained_ankle,1
D.J. Augustin,19-20,1.83,99.57,2961,17.6,24.9,8.1,0.184,0.4,4.12,6.71,Knee_injury,1
D.J. Wilson,19-20,0.74,107.13,812,9.6,9.8,3.6,0.175,1.0,4.36,0.71,Sprained_ankle,1
Damian Jones,19-20,1.23,104.69,1929,10.9,16.1,3.2,0.113,4.4,4.28,0.33,No_injury,0
Damian Lillard,19-20,2.68,102.12,5267,24.7,37.5,20.4,0.294,0.7,4.01,5.69,No_injury,0
Damion Lee,19-20,2.39,103.05,3055,30.4,29.0,10.4,0.184,1.2,4.61,1.7,No_injury,0
Damyean Dotson,19-20,1.27,101.48,1771,16.3,17.4,6.0,0.158,0.2,4.14,1.69,No_injury,0
Daniel Gafford,19-20,1.09,102.14,1294,8.9,14.2,3.1,0.131,3.9,4.32,0.43,Sprained_ankle,1
Daniel Theis,19-20,1.74,100.04,3252,25.3,24.1,6.6,0.144,5.6,4.07,0.39,Sore_knee,1
Daniel Theis,19-20,1.74,100.04,3252,25.3,24.1,6.6,0.144,5.6,4.07,0.39,Sprained_ankle,1
Danilo Gallinari,19-20,2.07,99.2,3796,34.7,29.6,13.2,0.242,1.5,3.9,1.1,Sore_ankle,1
Danilo Gallinari,19-20,2.07,99.2,3796,34.7,29.6,13.2,0.242,1.5,3.9,1.1,Sprained_ankle,1
Danny Green,19-20,1.99,102.7,3620,20.8,24.8,7.0,0.135,1.1,4.52,0.74,No_injury,0
Dante Exum,19-20,1.08,101.12,1014,9.6,13.9,3.4,0.145,0.5,4.36,2.85,No_injury,0
Danuel House Jr.,19-20,2.28,104.7,4166,18.7,30.4,8.6,0.135,1.4,4.23,0.83,No_injury,0
Dario Saric,19-20,1.89,102.6,3476,25.7,24.7,8.2,0.174,4.1,4.34,0.5,Sprained_ankle,1
Darius Bazley,19-20,1.36,101.87,2396,11.6,18.5,5.2,0.146,0.8,4.19,1.07,No_injury,0
Darius Garland,19-20,2.3,100.37,3830,22.7,30.9,11.8,0.201,0.5,4.18,4.57,No_injury,0
David Nwaba,19-20,0.98,104.69,582,5.9,13.4,3.6,0.139,0.6,4.33,1.53,No_injury,0
Davis Bertans,19-20,2.19,105.96,3493,23.7,29.3,11.3,0.183,1.2,4.3,0.8,Sore_knee,1
De'Aaron Fox,19-20,2.43,102.19,3487,25.8,32.0,16.0,0.29,0.9,4.23,4.89,Sprained_ankle,1
De'Andre Hunter,19-20,2.46,103.96,4362,24.9,32.0,10.8,0.173,1.2,4.29,1.51,Sprained_ankle,1
De'Anthony Melton,19-20,1.5,105.86,2568,18.5,19.5,6.7,0.185,1.6,4.28,2.57,No_injury,0
DeAndre Jordan,19-20,1.41,102.91,2650,20.6,22.0,5.1,0.136,6.9,3.62,0.24,Sore_ankle,1
DeAndre Jordan,19-20,1.41,102.91,2650,20.6,22.0,5.1,0.136,6.9,3.62,0.24,Sprained_ankle,1
DeAndre' Bembry,19-20,1.65,105.69,2006,15.5,21.3,5.3,0.137,1.5,4.3,2.66,No_injury,0
DeMar DeRozan,19-20,2.49,100.87,4855,32.2,34.1,15.4,0.262,1.1,4.11,4.44,No_injury,0
DeMarre Carroll,19-20,0.87,104.9,632,8.1,12.1,2.8,0.148,0.5,4.09,1.26,No_injury,0
Deandre Ayton,19-20,2.31,101.95,2623,35.7,32.5,14.9,0.231,13.9,3.98,0.37,Sore_ankle,1
Deandre Ayton,19-20,2.31,101.95,2623,35.7,32.5,14.9,0.231,13.9,3.98,0.37,Sprained_ankle,1
Dejounte Murray,19-20,2.1,101.68,3556,18.8,25.6,9.7,0.207,1.2,4.68,3.97,No_injury,0
Delon Wright,19-20,1.66,101.55,3312,19.4,21.5,5.6,0.14,1.2,4.4,3.48,No_injury,0
Dennis Schroder,19-20,2.3,101.47,4225,34.8,30.8,14.8,0.262,0.6,4.12,3.47,No_injury,0
Dennis Smith Jr.,19-20,1.21,101.15,1132,13.7,15.8,6.2,0.223,0.6,4.32,4.61,No_injury,0
Denzel Valentine,19-20,1.01,100.55,1027,14.2,13.6,6.6,0.229,0.3,4.24,1.94,No_injury,0
Deonte Burton,19-20,0.66,105.82,786,6.7,9.1,3.2,0.173,0.4,4.14,1.42,No_injury,0
Derrick Favors,19-20,1.8,104.39,2703,24.7,24.4,6.6,0.135,7.3,4.19,0.28,Sore_knee,1
Derrick Favors,19-20,1.8,104.39,2703,24.7,24.4,6.6,0.135,7.3,4.19,0.28,Sore_lower_back,1
Derrick Jones Jr.,19-20,1.73,99.97,2858,14.1,23.3,5.9,0.135,3.3,4.15,0.61,No_injury,0
Derrick Rose,19-20,1.96,101.76,2755,21.0,26.0,15.1,0.303,0.6,4.22,5.48,Sore_knee,1
Derrick Walton Jr.,19-20,0.72,103.71,535,6.1,9.6,1.5,0.079,0.1,4.26,3.17,No_injury,0
Derrick White,19-20,1.91,103.36,3614,18.4,24.7,8.1,0.183,0.7,4.3,3.94,No_injury,0
Devin Booker,19-20,2.69,102.36,5350,40.5,35.9,18.3,0.294,2.3,4.19,3.49,No_injury,0
Devonte' Graham,19-20,2.57,97.32,4491,35.2,35.1,15.3,0.243,0.5,4.11,4.97,Sore_ankle,1
Dewayne Dedmon,19-20,1.25,100.29,1609,14.0,17.6,5.8,0.179,3.5,3.98,0.36,No_injury,0
Dillon Brooks,19-20,2.11,103.55,4544,30.3,28.9,14.6,0.247,1.1,4.09,1.69,No_injury,0
Domantas Sabonis,19-20,2.53,99.02,4464,51.8,34.8,13.7,0.229,8.4,4.08,0.78,Sore_knee,1
Donovan Mitchell,19-20,2.41,100.47,4941,31.2,34.3,19.4,0.303,1.1,3.94,4.46,No_injury,0
Donte DiVincenzo,19-20,1.82,107.06,3388,19.4,23.0,7.7,0.168,1.6,4.44,1.9,Sprained_ankle,1
Dorian Finney-Smith,19-20,2.27,100.14,4416,22.6,29.9,7.4,0.128,2.7,4.24,0.82,No_injury,0
Doug McDermott,19-20,1.58,102.43,2933,19.5,19.9,7.9,0.186,1.1,4.56,0.51,Sore_knee,1
Draymond Green,19-20,1.96,102.94,2618,33.1,28.4,7.3,0.156,1.6,3.91,1.82,Sprained_ankle,1
Drew Eubanks,19-20,0.95,107.21,606,8.9,12.4,3.0,0.15,3.0,4.32,0.43,No_injury,0
Duncan Robinson,19-20,2.25,99.23,4483,25.0,29.7,9.4,0.157,0.6,4.27,0.42,No_injury,0
Dwayne Bacon,19-20,1.28,99.14,1412,19.1,17.6,6.3,0.189,0.4,4.06,1.72,Sore_knee,1
Dwight Howard,19-20,1.34,99.5,2707,13.5,18.9,4.0,0.146,6.0,3.98,0.38,Sore_knee,1
Dwight Powell,19-20,1.97,99.41,2196,20.4,26.5,5.7,0.126,5.4,4.23,0.45,No_injury,0
Dzanan Musa,19-20,0.92,105.02,1068,10.8,12.2,4.3,0.193,0.7,4.26,2.22,No_injury,0
E'Twaun Moore,19-20,1.42,103.78,2206,17.7,18.2,7.8,0.196,0.9,4.42,2.31,No_injury,0
Ed Davis,19-20,0.81,99.65,624,8.6,10.8,1.6,0.092,2.3,4.16,0.46,No_injury,0
Edmond Sumner,19-20,1.13,103.08,958,12.8,14.4,4.6,0.167,0.5,4.37,2.09,Sore_knee,1
Elfrid Payton,19-20,2.12,100.5,2605,27.2,27.7,9.8,0.19,1.6,4.32,4.48,No_injury,0
Elie Okobo,19-20,1.04,100.98,1505,9.9,13.1,3.3,0.147,0.3,4.49,4.5,No_injury,0
Emmanuel Mudiay,19-20,1.24,103.02,1820,15.2,15.7,6.1,0.218,0.3,4.42,4.02,Sore_knee,1
Enes Freedom,19-20,1.2,100.43,2061,17.5,17.0,6.0,0.186,5.6,3.97,0.5,No_injury,0
Eric Bledsoe,19-20,2.06,108.1,3706,20.8,27.0,11.5,0.233,1.2,4.32,4.01,Sore_knee,1
Eric Gordon,19-20,1.86,107.46,2272,22.3,28.2,12.9,0.215,0.4,3.69,2.09,Sore_knee,1
Eric Gordon,19-20,1.86,107.46,2272,22.3,28.2,12.9,0.215,0.4,3.69,2.09,Sprained_ankle,1
Eric Paschall,19-20,2.11,102.09,3516,30.7,27.6,10.7,0.207,2.7,4.34,1.36,No_injury,0
Ersan Ilyasova,19-20,1.2,107.93,2212,13.5,15.7,5.0,0.158,2.3,4.32,0.43,Sore_knee,1
Evan Fournier,19-20,2.4,99.95,4321,35.9,31.4,14.1,0.237,0.6,4.3,2.24,No_injury,0
Frank Jackson,19-20,1.05,107.45,1785,12.8,13.5,5.6,0.203,0.3,4.35,2.29,No_injury,0
Frank Kaminsky,19-20,1.47,104.5,1696,25.0,19.9,7.9,0.204,3.5,4.21,0.51,Sore_knee,1
Frank Ntilikina,19-20,1.59,99.51,2460,18.1,20.8,5.8,0.152,0.4,4.29,3.93,No_injury,0
Fred VanVleet,19-20,2.66,100.95,4060,35.4,35.7,14.3,0.218,0.8,4.16,4.28,No_injury,0
Furkan Korkmaz,19-20,1.69,102.27,3322,19.1,21.7,7.8,0.177,0.6,4.35,1.52,Sprained_ankle,1
Garrett Temple,19-20,2.03,102.83,3710,22.7,27.9,9.5,0.162,0.6,4.18,2.01,Sprained_ankle,1
Gary Clark,19-20,1.03,104.16,1232,8.4,13.5,3.2,0.105,0.9,4.24,0.38,No_injury,0
Gary Harris,19-20,2.25,97.71,3623,24.8,31.8,9.3,0.15,0.9,4.08,1.86,No_injury,0
Gary Payton II,19-20,1.24,102.83,922,12.2,14.9,4.0,0.129,1.8,4.67,1.35,No_injury,0
Gary Trent Jr.,19-20,1.55,102.22,2831,13.4,21.8,7.2,0.15,0.3,4.07,1.76,No_injury,0
George Hill,19-20,1.61,104.84,2779,17.6,21.5,6.4,0.152,1.2,4.24,3.88,No_injury,0
Georges Niang,19-20,1.07,102.12,1955,12.0,14.0,4.9,0.163,0.2,4.3,0.81,No_injury,0
Giannis Antetokounmpo,19-20,2.23,107.47,4301,40.7,30.4,19.7,0.363,6.0,4.13,2.18,No_injury,0
Glenn Robinson III,19-20,2.3,101.35,3771,25.6,28.8,9.5,0.16,2.4,4.49,1.12,Sprained_ankle,1
Goga Bitadze,19-20,0.64,105.77,1039,8.5,8.7,2.8,0.17,1.7,4.15,0.31,No_injury,0
Goran Dragic,19-20,2.1,100.66,3507,26.2,28.2,12.3,0.248,1.2,4.14,4.54,Sore_ankle,1
Goran Dragic,19-20,2.1,100.66,3507,26.2,28.2,12.3,0.248,1.2,4.14,4.54,Sprained_ankle,1
Gordon Hayward,19-20,2.59,101.89,3703,35.0,33.5,13.5,0.206,2.5,4.33,2.08,No_injury,0
Gorgui Dieng,19-20,1.26,103.14,2347,21.8,17.4,5.8,0.175,2.9,4.06,0.65,No_injury,0
Grant Williams,19-20,1.14,102.84,2230,11.5,15.1,3.1,0.112,1.6,4.19,0.73,No_injury,0
Grayson Allen,19-20,1.48,105.52,1579,17.1,18.9,6.6,0.171,0.2,4.34,1.57,Sore_ankle,1
Hamidou Diallo,19-20,1.47,102.96,1919,13.0,19.5,6.4,0.173,1.7,4.3,1.89,No_injury,0
Harrison Barnes,19-20,2.62,100.86,5217,28.9,34.5,11.0,0.172,2.5,4.25,1.19,No_injury,0
Harry Giles III,19-20,1.05,102.08,1413,14.0,14.5,5.5,0.206,3.6,4.04,0.57,No_injury,0
Hassan Whiteside,19-20,2.06,101.09,4228,23.7,30.0,10.5,0.192,9.1,3.88,0.39,Knee_injury,1
Ian Mahinmi,19-20,1.58,102.05,1716,22.7,21.3,5.5,0.154,5.0,4.17,0.62,No_injury,0
Isaac Bonga,19-20,1.45,103.84,2693,15.2,18.9,3.5,0.106,1.6,4.3,1.66,No_injury,0
Isaiah Hartenstein,19-20,0.91,105.37,579,10.6,11.6,2.9,0.144,3.6,4.4,0.4,No_injury,0
Isaiah Thomas,19-20,1.54,105.14,2030,21.3,23.1,10.7,0.236,0.3,3.87,3.69,No_injury,0
Ish Smith,19-20,2.1,104.48,3895,20.6,26.3,10.1,0.186,0.5,4.46,4.3,No_injury,0
Ivica Zubac,19-20,1.37,101.14,2786,19.0,18.4,5.3,0.163,6.4,4.19,0.38,No_injury,0
J.J. Barea,19-20,1.15,99.7,931,15.7,15.5,7.1,0.245,0.1,4.17,5.21,Sprained_ankle,1
JJ Redick,19-20,2.1,106.1,3501,27.4,26.3,10.5,0.197,0.5,4.46,1.19,No_injury,0
Ja Morant,19-20,2.4,103.79,4491,28.4,31.0,14.0,0.256,1.6,4.33,4.76,No_injury,0
JaKarr Sampson,19-20,1.07,103.67,1017,8.8,13.8,3.4,0.126,2.0,4.34,0.74,No_injury,0
JaMychal Green,19-20,1.54,104.66,2853,15.0,20.7,5.6,0.132,1.8,4.12,0.37,No_injury,0
JaVale McGee,19-20,1.2,101.9,2395,11.8,16.6,4.5,0.145,5.4,4.1,0.4,No_injury,0
Jabari Parker,19-20,1.93,105.12,2012,24.4,24.2,11.3,0.233,3.4,4.46,0.97,No_injury,0
Jacob Evans,19-20,1.16,103.95,905,14.4,14.4,4.6,0.167,0.5,4.53,2.33,No_injury,0
Jae Crowder,19-20,2.1,103.18,4024,26.3,28.8,8.7,0.152,1.1,4.1,0.93,Sore_ankle,1
Jae Crowder,19-20,2.1,103.18,4024,26.3,28.8,8.7,0.152,1.1,4.1,0.93,Sore_knee,1
Jahlil Okafor,19-20,1.17,103.21,1004,19.6,15.6,5.4,0.195,3.9,4.21,0.95,Sore_lower_back,1
Jahlil Okafor,19-20,1.17,103.21,1004,19.6,15.6,5.4,0.195,3.9,4.21,0.95,Sprained_ankle,1
Jake Layman,19-20,1.75,109.7,1154,16.3,22.0,7.8,0.165,1.4,4.41,1.19,No_injury,0
Jakob Poeltl,19-20,1.42,103.94,2525,17.8,17.7,4.0,0.125,4.7,4.49,0.44,No_injury,0
Jalen Brunson,19-20,1.36,100.74,2149,17.4,17.9,6.8,0.199,0.4,4.25,4.03,No_injury,0
Jamal Murray,19-20,2.44,97.48,3882,33.9,32.3,15.2,0.248,1.6,4.25,4.14,Sprained_ankle,1
James Ennis III,19-20,1.43,102.21,2693,12.5,18.3,5.2,0.151,1.8,4.45,0.98,No_injury,0
James Harden,19-20,2.28,103.04,5319,24.8,36.5,22.3,0.356,0.9,3.53,5.77,No_injury,0
James Johnson,19-20,1.41,105.48,1356,19.2,19.4,6.7,0.186,1.7,4.1,1.93,No_injury,0
Jared Dudley,19-20,0.59,100.67,759,6.7,8.1,1.3,0.081,0.2,4.11,0.45,No_injury,0
Jaren Jackson Jr.,19-20,2.16,104.4,3522,28.9,28.5,13.2,0.238,3.9,4.27,0.88,Sore_knee,1
Jarrett Allen,19-20,1.9,101.55,3922,24.2,26.5,6.6,0.148,8.7,4.05,0.31,Sprained_ankle,1
Jarrett Culver,19-20,1.79,105.22,3304,20.7,23.9,9.0,0.187,1.5,4.22,2.4,No_injury,0
Javonte Green,19-20,0.75,103.57,1007,6.6,9.7,2.6,0.149,0.9,4.33,1.04,No_injury,0
Jaxson Hayes,19-20,1.31,107.38,2409,15.2,16.9,4.0,0.146,4.3,4.27,0.36,No_injury,0
Jaylen Brown,19-20,2.48,99.75,3997,31.5,33.9,15.6,0.245,2.2,4.11,1.93,Sprained_ankle,1
Jayson Tatum,19-20,2.45,100.63,4746,38.7,34.3,18.6,0.28,2.0,4.01,2.1,Sore_knee,1
Jayson Tatum,19-20,2.45,100.63,4746,38.7,34.3,18.6,0.28,2.0,4.01,2.1,Sprained_ankle,1
Jeff Green,19-20,1.37,103.94,2076,15.8,20.0,7.2,0.188,1.6,3.9,0.95,No_injury,0
Jeff Teague,19-20,1.65,104.32,3187,19.9,24.8,8.3,0.192,0.4,3.71,4.8,No_injury,0
Jerami Grant,19-20,1.94,99.03,3901,23.0,26.6,8.9,0.177,2.8,4.06,0.71,Sore_knee,1
Jerami Grant,19-20,1.94,99.03,3901,23.0,26.6,8.9,0.177,2.8,4.06,0.71,Sprained_ankle,1
Jeremy Lamb,19-20,2.08,99.33,2683,27.7,28.1,10.4,0.195,0.9,4.16,1.92,Sprained_ankle,1
Jerome Robinson,19-20,1.24,107.76,2193,12.8,15.5,4.9,0.155,0.2,4.54,2.36,No_injury,0
Jevon Carter,19-20,1.28,103.2,2019,12.0,16.3,4.2,0.127,0.4,4.47,3.08,No_injury,0
Jimmy Butler,19-20,2.53,98.25,4032,36.5,33.8,13.1,0.246,4.3,4.2,3.52,Sore_lower_back,1
Joe Harris,19-20,2.41,102.23,4543,30.9,30.8,11.4,0.179,1.3,4.46,0.99,Sore_lower_back,1
Joe Ingles,19-20,2.22,100.34,4470,31.0,29.7,7.7,0.148,0.3,4.2,2.5,No_injury,0
Joel Embiid,19-20,2.0,102.07,3201,42.8,29.5,15.7,0.315,6.7,3.77,0.89,Sore_knee,1
Joel Embiid,19-20,2.0,102.07,3201,42.8,29.5,15.7,0.315,6.7,3.77,0.89,Sprained_ankle,1
John Collins,19-20,2.48,104.32,2956,35.7,33.2,14.8,0.224,9.4,4.18,0.53,No_injury,0
John Henson,19-20,1.06,100.77,1255,15.8,15.0,4.3,0.16,4.4,3.96,0.41,Sore_lower_back,1
John Henson,19-20,1.06,100.77,1255,15.8,15.0,4.3,0.16,4.4,3.96,0.41,Sprained_ankle,1
Jonas Valanciunas,19-20,1.88,103.42,3973,32.1,26.4,10.6,0.211,8.6,4.02,0.52,No_injury,0
Jonathan Isaac,19-20,2.2,99.83,2040,23.4,28.8,9.8,0.181,3.2,4.33,0.65,Sprained_ankle,1
Jonathan Isaac,19-20,2.2,99.83,2040,23.4,28.8,9.8,0.181,3.2,4.33,0.65,Knee_injury,1
Jordan Bell,19-20,0.64,104.75,560,8.6,8.8,2.3,0.159,2.1,4.23,0.52,No_injury,0
Jordan Clarkson,19-20,1.87,99.87,3552,23.4,24.0,12.2,0.254,1.0,4.37,2.92,No_injury,0
Jordan McLaughlin,19-20,1.54,106.5,1313,18.7,19.7,5.9,0.151,0.4,4.52,3.98,No_injury,0
Jordan McRae,19-20,1.5,104.59,1708,25.3,21.2,9.9,0.239,0.5,3.95,2.74,No_injury,0
Jordan Poole,19-20,1.63,103.47,2759,24.3,22.3,8.8,0.2,0.2,4.07,2.34,Sprained_ankle,1
Josh Hart,19-20,2.1,104.9,3838,21.7,27.0,8.2,0.15,0.9,4.29,1.27,No_injury,0
Josh Jackson,19-20,1.29,105.89,843,13.9,17.3,7.2,0.214,1.1,4.17,1.74,No_injury,0
Josh Okogie,19-20,1.9,105.88,3413,19.0,25.0,6.4,0.148,2.0,4.27,1.53,Sore_knee,1
Josh Richardson,19-20,2.36,100.38,3542,32.6,30.8,11.7,0.2,1.1,4.29,2.86,No_injury,0
Jrue Holiday,19-20,2.64,104.32,4606,36.8,34.7,16.5,0.241,2.0,4.28,3.16,No_injury,0
Juancho Hernangomez,19-20,1.3,105.27,1822,12.8,17.4,5.1,0.149,1.6,4.4,0.55,No_injury,0
Julius Randle,19-20,2.28,99.72,4327,40.7,32.5,15.7,0.271,4.5,3.96,1.67,No_injury,0
Justin Holiday,19-20,1.92,102.37,3886,16.9,25.0,6.7,0.13,0.9,4.34,0.74,No_injury,0
Justin Jackson,19-20,1.19,101.69,2210,12.7,16.1,5.2,0.15,0.9,4.3,0.94,No_injury,0
Justin James,19-20,0.51,105.56,504,4.8,6.5,2.3,0.181,0.3,4.42,1.46,No_injury,0
Juwan Morgan,19-20,0.48,105.13,292,4.0,6.4,1.2,0.101,1.0,4.23,0.4,Sore_knee,1
Karl-Anthony Towns,19-20,2.37,104.69,2599,47.8,33.9,17.8,0.278,5.7,3.9,0.79,No_injury,0
Kawhi Leonard,19-20,2.4,100.54,3874,39.1,32.4,19.9,0.327,1.6,4.14,3.51,No_injury,0
Keita Bates-Diop,19-20,1.26,103.31,1601,12.5,16.9,5.3,0.156,1.3,4.17,0.93,No_injury,0
Kelan Martin,19-20,1.22,106.45,1096,12.1,16.0,5.8,0.171,0.5,4.25,0.95,No_injury,0
Kelly Olynyk,19-20,1.45,101.59,2760,19.1,19.4,5.9,0.165,1.8,4.15,0.53,No_injury,0
Kelly Oubre Jr.,19-20,2.51,102.5,4113,31.4,34.5,14.8,0.219,2.9,4.08,1.37,No_injury,0
Kemba Walker,19-20,2.33,100.23,3634,24.1,31.1,15.9,0.268,0.7,4.21,4.59,Sore_knee,1
Kemba Walker,19-20,2.33,100.23,3634,24.1,31.1,15.9,0.268,0.7,4.21,4.59,Knee_injury,1
Kendrick Nunn,19-20,2.15,99.1,4058,24.2,29.3,13.6,0.236,1.0,4.13,3.67,No_injury,0
Kenrich Williams,19-20,1.7,103.37,1788,16.2,21.3,3.8,0.087,1.6,4.5,0.84,Sore_lower_back,1
Kent Bazemore,19-20,1.94,102.83,3606,18.6,24.8,7.9,0.171,0.8,4.37,1.68,No_injury,0
Kentavious Caldwell-Pope,19-20,1.86,102.42,3771,20.3,25.5,7.3,0.142,1.0,4.16,0.95,No_injury,0
Kevin Huerter,19-20,2.4,104.12,3814,29.0,31.4,10.9,0.169,1.0,4.28,2.4,No_injury,0
Kevin Knox II,19-20,1.29,102.29,2486,14.6,17.9,6.2,0.172,0.5,4.16,1.1,No_injury,0
Kevin Love,19-20,2.18,100.17,3727,37.4,31.8,13.0,0.225,3.1,3.87,0.58,No_injury,0
Kevin Porter Jr.,19-20,1.76,100.15,2416,21.5,23.2,8.4,0.202,1.3,4.24,2.43,No_injury,0
Kevon Looney,19-20,0.98,103.12,564,13.9,13.1,4.0,0.147,2.4,4.22,0.72,No_injury,0
Khem Birch,19-20,1.44,99.62,1916,14.6,19.2,3.0,0.101,4.8,4.25,0.45,No_injury,0
Khris Middleton,19-20,2.22,106.64,4112,28.9,29.9,15.3,0.26,1.2,4.2,2.75,No_injury,0
Kris Dunn,19-20,1.91,101.61,2673,20.5,24.9,6.7,0.145,0.8,4.31,2.78,No_injury,0
Kristaps Porzingis,19-20,2.19,101.54,3839,35.4,31.8,16.4,0.263,4.5,3.9,0.5,Sore_knee,1
Kristaps Porzingis,19-20,2.19,101.54,3839,35.4,31.8,16.4,0.263,4.5,3.9,0.5,Knee_injury,1
Ky Bowman,19-20,1.81,101.63,2153,23.5,22.6,7.1,0.168,0.5,4.52,3.97,Sprained_ankle,1
Kyle Anderson,19-20,1.49,104.76,2900,17.1,19.8,4.9,0.134,1.8,4.21,1.48,No_injury,0
Kyle Korver,19-20,1.29,108.43,2173,13.8,16.6,5.1,0.145,0.2,4.37,0.71,No_injury,0
Kyle Kuzma,19-20,1.9,103.35,3295,21.7,25.0,11.0,0.221,1.7,4.23,1.64,Sprained_ankle,1
Kyle Lowry,19-20,2.47,102.29,4475,35.6,36.2,13.8,0.225,0.7,3.81,3.37,Sore_lower_back,1
Kyle O'Quinn,19-20,0.72,100.49,654,14.6,10.8,2.9,0.148,2.1,3.84,0.47,No_injury,0
Kyrie Irving,19-20,2.37,104.28,1429,26.6,32.9,20.8,0.318,1.8,4.04,4.55,No_injury,0
LaMarcus Aldridge,19-20,2.31,99.82,3642,38.7,33.1,15.0,0.236,4.8,3.94,0.76,No_injury,0
Landry Shamet,19-20,2.23,103.11,3114,18.7,27.4,7.4,0.132,0.3,4.54,1.74,Sprained_ankle,1
Langston Galloway,19-20,1.92,100.17,3559,21.1,25.8,8.2,0.149,0.4,4.26,1.32,No_injury,0
Larry Nance Jr.,19-20,1.91,99.92,3064,26.2,26.3,7.7,0.15,5.8,4.06,0.93,Sore_knee,1
Lauri Markkanen,19-20,2.23,101.72,3159,25.5,29.8,11.8,0.209,2.6,4.22,1.0,No_injury,0
